Topic,Sentiment,TweetDate,Year
apple,0,Sat Oct 15 17:26:32 +0000 2011,2011
apple,0,Sat Oct 15 16:30:17 +0000 2011,2011
apple,0,Sat Oct 15 16:24:55 +0000 2011,2011
apple,0,Sat Oct 15 16:22:14 +0000 2011,2011
apple,0,Sat Oct 15 15:48:52 +0000 2011,2011
apple,0,Sat Oct 15 15:46:43 +0000 2011,2011
apple,0,Sat Oct 15 15:31:13 +0000 2011,2011
apple,0,Sat Oct 15 15:25:10 +0000 2011,2011
apple,0,Sat Oct 15 15:22:38 +0000 2011,2011
apple,0,Sat Oct 15 15:13:37 +0000 2011,2011
apple,0,Sat Oct 15 15:00:43 +0000 2011,2011
apple,0,Sat Oct 15 14:57:07 +0000 2011,2011
apple,0,Sat Oct 15 13:39:49 +0000 2011,2011
apple,0,Sat Oct 15 13:31:06 +0000 2011,2011
apple,0,Sat Oct 15 08:42:11 +0000 2011,2011
apple,1,Tue Oct 18 22:00:51 +0000 2011,2011
apple,1,Tue Oct 18 21:53:56 +0000 2011,2011
apple,1,Tue Oct 18 21:53:26 +0000 2011,2011
apple,1,Tue Oct 18 21:49:37 +0000 2011,2011
apple,1,Tue Oct 18 21:31:42 +0000 2011,2011
apple,1,Tue Oct 18 21:31:03 +0000 2011,2011
apple,1,Tue Oct 18 21:23:00 +0000 2011,2011
apple,1,Tue Oct 18 21:21:52 +0000 2011,2011
apple,1,Tue Oct 18 21:21:13 +0000 2011,2011
apple,1,Tue Oct 18 21:14:52 +0000 2011,2011
apple,1,Tue Oct 18 21:14:31 +0000 2011,2011
apple,1,Tue Oct 18 21:11:53 +0000 2011,2011
apple,1,Tue Oct 18 21:05:24 +0000 2011,2011
apple,1,Tue Oct 18 20:58:51 +0000 2011,2011
apple,1,Tue Oct 18 20:53:20 +0000 2011,2011
apple,1,Tue Oct 18 20:30:42 +0000 2011,2011
apple,1,Tue Oct 18 20:25:21 +0000 2011,2011
apple,1,Tue Oct 18 20:09:18 +0000 2011,2011
apple,1,Tue Oct 18 20:01:33 +0000 2011,2011
apple,1,Tue Oct 18 19:56:05 +0000 2011,2011
apple,1,Tue Oct 18 19:49:53 +0000 2011,2011
apple,1,Tue Oct 18 19:44:19 +0000 2011,2011
apple,1,Tue Oct 18 19:38:11 +0000 2011,2011
apple,1,Tue Oct 18 19:33:11 +0000 2011,2011
apple,1,Tue Oct 18 19:30:50 +0000 2011,2011
apple,1,Tue Oct 18 19:20:28 +0000 2011,2011
apple,1,Tue Oct 18 19:12:08 +0000 2011,2011
apple,1,Tue Oct 18 19:10:35 +0000 2011,2011
apple,1,Tue Oct 18 18:55:15 +0000 2011,2011
apple,1,Tue Oct 18 18:46:55 +0000 2011,2011
apple,1,Tue Oct 18 18:45:21 +0000 2011,2011
apple,1,Tue Oct 18 18:44:44 +0000 2011,2011
apple,1,Tue Oct 18 18:29:05 +0000 2011,2011
apple,1,Tue Oct 18 18:23:50 +0000 2011,2011
apple,1,Tue Oct 18 18:15:42 +0000 2011,2011
apple,1,Tue Oct 18 18:13:09 +0000 2011,2011
apple,1,Tue Oct 18 18:04:32 +0000 2011,2011
apple,1,Tue Oct 18 18:02:36 +0000 2011,2011
apple,1,Tue Oct 18 17:46:03 +0000 2011,2011
apple,1,Tue Oct 18 17:39:20 +0000 2011,2011
apple,1,Tue Oct 18 17:28:09 +0000 2011,2011
apple,1,Tue Oct 18 17:24:19 +0000 2011,2011
apple,1,Tue Oct 18 17:19:19 +0000 2011,2011
apple,1,Tue Oct 18 17:19:07 +0000 2011,2011
apple,1,Tue Oct 18 17:05:22 +0000 2011,2011
apple,1,Tue Oct 18 16:40:31 +0000 2011,2011
apple,1,Tue Oct 18 16:39:48 +0000 2011,2011
apple,1,Tue Oct 18 16:18:36 +0000 2011,2011
apple,1,Tue Oct 18 16:17:06 +0000 2011,2011
apple,1,Tue Oct 18 16:13:50 +0000 2011,2011
apple,1,Tue Oct 18 16:09:41 +0000 2011,2011
apple,1,Tue Oct 18 16:06:58 +0000 2011,2011
apple,1,Tue Oct 18 16:00:51 +0000 2011,2011
apple,1,Tue Oct 18 15:53:38 +0000 2011,2011
apple,1,Tue Oct 18 15:51:51 +0000 2011,2011
apple,1,Tue Oct 18 15:50:24 +0000 2011,2011
apple,1,Tue Oct 18 15:47:41 +0000 2011,2011
apple,1,Tue Oct 18 15:47:32 +0000 2011,2011
apple,1,Tue Oct 18 15:38:14 +0000 2011,2011
apple,1,Tue Oct 18 15:34:28 +0000 2011,2011
apple,1,Tue Oct 18 15:33:47 +0000 2011,2011
apple,1,Tue Oct 18 15:27:44 +0000 2011,2011
apple,1,Tue Oct 18 15:19:57 +0000 2011,2011
apple,1,Tue Oct 18 15:18:18 +0000 2011,2011
apple,1,Tue Oct 18 15:13:58 +0000 2011,2011
apple,1,Tue Oct 18 15:00:26 +0000 2011,2011
apple,1,Tue Oct 18 14:58:37 +0000 2011,2011
apple,1,Tue Oct 18 14:53:31 +0000 2011,2011
apple,1,Tue Oct 18 14:48:01 +0000 2011,2011
apple,1,Tue Oct 18 14:25:37 +0000 2011,2011
apple,1,Tue Oct 18 14:24:49 +0000 2011,2011
apple,1,Tue Oct 18 14:21:55 +0000 2011,2011
apple,1,Tue Oct 18 14:19:11 +0000 2011,2011
apple,1,Tue Oct 18 14:16:23 +0000 2011,2011
apple,1,Tue Oct 18 14:15:13 +0000 2011,2011
apple,1,Tue Oct 18 14:08:25 +0000 2011,2011
apple,1,Tue Oct 18 13:52:21 +0000 2011,2011
apple,1,Tue Oct 18 13:51:23 +0000 2011,2011
apple,1,Tue Oct 18 13:49:41 +0000 2011,2011
apple,1,Tue Oct 18 13:43:20 +0000 2011,2011
apple,1,Tue Oct 18 13:42:42 +0000 2011,2011
apple,1,Tue Oct 18 13:41:40 +0000 2011,2011
apple,1,Tue Oct 18 13:34:53 +0000 2011,2011
apple,1,Tue Oct 18 13:33:09 +0000 2011,2011
apple,1,Tue Oct 18 13:09:29 +0000 2011,2011
apple,1,Tue Oct 18 13:09:00 +0000 2011,2011
apple,1,Tue Oct 18 13:08:13 +0000 2011,2011
apple,1,Tue Oct 18 13:08:13 +0000 2011,2011
apple,1,Tue Oct 18 13:06:33 +0000 2011,2011
apple,1,Tue Oct 18 13:00:14 +0000 2011,2011
apple,1,Tue Oct 18 12:56:33 +0000 2011,2011
apple,1,Tue Oct 18 12:53:14 +0000 2011,2011
apple,1,Tue Oct 18 12:45:50 +0000 2011,2011
apple,1,Tue Oct 18 12:25:35 +0000 2011,2011
apple,1,Tue Oct 18 12:05:51 +0000 2011,2011
apple,1,Tue Oct 18 11:24:43 +0000 2011,2011
apple,1,Tue Oct 18 10:29:37 +0000 2011,2011
apple,1,Tue Oct 18 09:43:57 +0000 2011,2011
apple,1,Tue Oct 18 09:19:39 +0000 2011,2011
apple,1,Tue Oct 18 08:53:30 +0000 2011,2011
apple,1,Tue Oct 18 08:50:33 +0000 2011,2011
apple,1,Tue Oct 18 08:44:58 +0000 2011,2011
apple,1,Tue Oct 18 08:32:09 +0000 2011,2011
apple,1,Tue Oct 18 08:24:14 +0000 2011,2011
apple,1,Tue Oct 18 08:16:00 +0000 2011,2011
apple,1,Tue Oct 18 07:59:42 +0000 2011,2011
apple,1,Tue Oct 18 07:44:34 +0000 2011,2011
apple,1,Tue Oct 18 07:26:20 +0000 2011,2011
apple,1,Tue Oct 18 06:44:11 +0000 2011,2011
apple,1,Tue Oct 18 06:37:30 +0000 2011,2011
apple,1,Tue Oct 18 06:06:08 +0000 2011,2011
apple,1,Tue Oct 18 05:45:02 +0000 2011,2011
apple,1,Tue Oct 18 05:19:45 +0000 2011,2011
apple,1,Tue Oct 18 05:11:13 +0000 2011,2011
apple,1,Tue Oct 18 04:45:51 +0000 2011,2011
apple,1,Tue Oct 18 04:16:15 +0000 2011,2011
apple,1,Tue Oct 18 04:10:45 +0000 2011,2011
apple,1,Tue Oct 18 04:09:29 +0000 2011,2011
apple,1,Tue Oct 18 04:04:02 +0000 2011,2011
apple,1,Tue Oct 18 03:44:43 +0000 2011,2011
apple,1,Tue Oct 18 03:44:42 +0000 2011,2011
apple,1,Tue Oct 18 03:44:31 +0000 2011,2011
apple,1,Tue Oct 18 03:42:50 +0000 2011,2011
apple,1,Tue Oct 18 03:17:50 +0000 2011,2011
apple,1,Tue Oct 18 02:59:10 +0000 2011,2011
apple,1,Tue Oct 18 02:41:55 +0000 2011,2011
apple,1,Tue Oct 18 02:41:48 +0000 2011,2011
apple,1,Tue Oct 18 02:39:21 +0000 2011,2011
apple,1,Tue Oct 18 02:38:18 +0000 2011,2011
apple,1,Tue Oct 18 02:28:11 +0000 2011,2011
apple,1,Tue Oct 18 02:12:21 +0000 2011,2011
apple,1,Tue Oct 18 01:54:42 +0000 2011,2011
apple,1,Tue Oct 18 01:42:27 +0000 2011,2011
apple,1,Tue Oct 18 01:42:05 +0000 2011,2011
apple,1,Tue Oct 18 01:40:30 +0000 2011,2011
apple,1,Tue Oct 18 01:38:54 +0000 2011,2011
apple,1,Tue Oct 18 01:27:36 +0000 2011,2011
apple,1,Tue Oct 18 01:26:46 +0000 2011,2011
apple,1,Tue Oct 18 01:20:05 +0000 2011,2011
apple,1,Tue Oct 18 01:19:51 +0000 2011,2011
apple,1,Tue Oct 18 01:17:08 +0000 2011,2011
apple,1,Tue Oct 18 01:16:29 +0000 2011,2011
apple,1,Tue Oct 18 01:16:09 +0000 2011,2011
apple,1,Tue Oct 18 01:07:23 +0000 2011,2011
apple,1,Tue Oct 18 00:54:07 +0000 2011,2011
apple,1,Tue Oct 18 00:43:15 +0000 2011,2011
apple,1,Tue Oct 18 00:37:00 +0000 2011,2011
apple,1,Tue Oct 18 00:35:33 +0000 2011,2011
apple,1,Tue Oct 18 00:35:33 +0000 2011,2011
apple,1,Tue Oct 18 00:27:01 +0000 2011,2011
apple,1,Tue Oct 18 00:18:49 +0000 2011,2011
apple,1,Tue Oct 18 00:16:57 +0000 2011,2011
apple,1,Tue Oct 18 00:11:10 +0000 2011,2011
apple,1,Tue Oct 18 00:05:51 +0000 2011,2011
apple,1,Mon Oct 17 23:47:01 +0000 2011,2011
apple,1,Mon Oct 17 23:38:25 +0000 2011,2011
apple,1,Mon Oct 17 23:34:07 +0000 2011,2011
apple,1,Mon Oct 17 23:12:34 +0000 2011,2011
apple,1,Mon Oct 17 23:08:13 +0000 2011,2011
apple,1,Mon Oct 17 23:04:44 +0000 2011,2011
apple,1,Mon Oct 17 22:55:58 +0000 2011,2011
apple,1,Mon Oct 17 22:48:08 +0000 2011,2011
apple,1,Mon Oct 17 22:45:59 +0000 2011,2011
apple,1,Mon Oct 17 22:44:07 +0000 2011,2011
apple,1,Mon Oct 17 22:42:19 +0000 2011,2011
apple,1,Mon Oct 17 22:25:02 +0000 2011,2011
apple,1,Mon Oct 17 22:09:58 +0000 2011,2011
apple,1,Mon Oct 17 22:08:11 +0000 2011,2011
apple,1,Mon Oct 17 22:03:58 +0000 2011,2011
apple,1,Mon Oct 17 22:00:28 +0000 2011,2011
apple,1,Mon Oct 17 21:57:04 +0000 2011,2011
apple,1,Mon Oct 17 21:51:08 +0000 2011,2011
apple,1,Mon Oct 17 21:46:05 +0000 2011,2011
apple,1,Mon Oct 17 21:38:51 +0000 2011,2011
apple,1,Mon Oct 17 21:17:30 +0000 2011,2011
apple,1,Mon Oct 17 21:16:59 +0000 2011,2011
apple,1,Mon Oct 17 21:10:50 +0000 2011,2011
apple,1,Mon Oct 17 21:07:55 +0000 2011,2011
apple,1,Mon Oct 17 21:07:06 +0000 2011,2011
apple,1,Mon Oct 17 21:01:04 +0000 2011,2011
apple,1,Mon Oct 17 20:26:57 +0000 2011,2011
apple,1,Mon Oct 17 20:21:30 +0000 2011,2011
apple,1,Mon Oct 17 19:51:26 +0000 2011,2011
apple,1,Mon Oct 17 19:47:06 +0000 2011,2011
apple,1,Mon Oct 17 19:39:08 +0000 2011,2011
apple,1,Mon Oct 17 19:35:35 +0000 2011,2011
apple,1,Mon Oct 17 19:32:02 +0000 2011,2011
apple,1,Mon Oct 17 19:27:28 +0000 2011,2011
apple,1,Mon Oct 17 19:27:06 +0000 2011,2011
apple,1,Mon Oct 17 19:20:06 +0000 2011,2011
apple,1,Mon Oct 17 19:18:24 +0000 2011,2011
apple,1,Mon Oct 17 19:17:57 +0000 2011,2011
apple,1,Mon Oct 17 19:16:04 +0000 2011,2011
apple,1,Mon Oct 17 19:12:55 +0000 2011,2011
apple,1,Mon Oct 17 19:11:39 +0000 2011,2011
apple,1,Mon Oct 17 19:09:44 +0000 2011,2011
apple,1,Mon Oct 17 19:09:37 +0000 2011,2011
apple,1,Mon Oct 17 19:06:07 +0000 2011,2011
apple,1,Mon Oct 17 19:03:32 +0000 2011,2011
apple,1,Mon Oct 17 18:59:13 +0000 2011,2011
apple,1,Mon Oct 17 18:56:48 +0000 2011,2011
apple,1,Mon Oct 17 18:52:32 +0000 2011,2011
apple,1,Mon Oct 17 18:48:02 +0000 2011,2011
apple,1,Mon Oct 17 18:47:09 +0000 2011,2011
apple,1,Mon Oct 17 18:40:01 +0000 2011,2011
apple,1,Mon Oct 17 18:36:48 +0000 2011,2011
apple,1,Mon Oct 17 18:36:06 +0000 2011,2011
apple,1,Mon Oct 17 18:29:49 +0000 2011,2011
apple,1,Mon Oct 17 18:28:55 +0000 2011,2011
apple,1,Mon Oct 17 18:25:16 +0000 2011,2011
apple,1,Mon Oct 17 18:18:02 +0000 2011,2011
apple,1,Mon Oct 17 18:16:53 +0000 2011,2011
apple,1,Mon Oct 17 18:07:40 +0000 2011,2011
apple,1,Mon Oct 17 18:07:20 +0000 2011,2011
apple,1,Mon Oct 17 18:02:02 +0000 2011,2011
apple,1,Mon Oct 17 18:00:08 +0000 2011,2011
apple,1,Mon Oct 17 17:56:54 +0000 2011,2011
apple,1,Mon Oct 17 17:54:31 +0000 2011,2011
apple,1,Mon Oct 17 17:53:28 +0000 2011,2011
apple,1,Mon Oct 17 17:52:29 +0000 2011,2011
apple,1,Mon Oct 17 17:47:57 +0000 2011,2011
apple,1,Mon Oct 17 17:43:07 +0000 2011,2011
apple,1,Mon Oct 17 17:43:03 +0000 2011,2011
apple,1,Mon Oct 17 17:40:37 +0000 2011,2011
apple,1,Mon Oct 17 17:38:59 +0000 2011,2011
apple,1,Mon Oct 17 17:38:15 +0000 2011,2011
apple,1,Mon Oct 17 17:37:19 +0000 2011,2011
apple,1,Mon Oct 17 17:36:49 +0000 2011,2011
apple,1,Mon Oct 17 17:19:44 +0000 2011,2011
apple,1,Mon Oct 17 17:15:05 +0000 2011,2011
apple,1,Mon Oct 17 17:06:06 +0000 2011,2011
apple,1,Mon Oct 17 17:05:08 +0000 2011,2011
apple,1,Mon Oct 17 17:04:54 +0000 2011,2011
apple,1,Mon Oct 17 16:59:23 +0000 2011,2011
apple,1,Mon Oct 17 16:55:39 +0000 2011,2011
apple,1,Mon Oct 17 16:45:40 +0000 2011,2011
apple,1,Mon Oct 17 16:42:24 +0000 2011,2011
apple,1,Mon Oct 17 16:34:10 +0000 2011,2011
apple,1,Mon Oct 17 16:21:26 +0000 2011,2011
apple,1,Mon Oct 17 16:19:15 +0000 2011,2011
apple,1,Mon Oct 17 16:13:01 +0000 2011,2011
apple,1,Mon Oct 17 16:11:18 +0000 2011,2011
apple,1,Mon Oct 17 16:05:06 +0000 2011,2011
apple,1,Mon Oct 17 15:57:58 +0000 2011,2011
apple,1,Mon Oct 17 15:53:34 +0000 2011,2011
apple,1,Mon Oct 17 15:53:20 +0000 2011,2011
apple,1,Mon Oct 17 15:47:05 +0000 2011,2011
apple,1,Mon Oct 17 15:44:43 +0000 2011,2011
apple,1,Mon Oct 17 15:37:49 +0000 2011,2011
apple,1,Mon Oct 17 15:37:07 +0000 2011,2011
apple,1,Mon Oct 17 15:35:29 +0000 2011,2011
apple,1,Mon Oct 17 15:34:55 +0000 2011,2011
apple,1,Mon Oct 17 15:34:53 +0000 2011,2011
apple,1,Mon Oct 17 15:08:25 +0000 2011,2011
apple,1,Mon Oct 17 15:06:59 +0000 2011,2011
apple,1,Mon Oct 17 15:05:15 +0000 2011,2011
apple,1,Mon Oct 17 15:03:20 +0000 2011,2011
apple,1,Mon Oct 17 15:02:23 +0000 2011,2011
apple,1,Mon Oct 17 14:57:05 +0000 2011,2011
apple,1,Mon Oct 17 14:42:48 +0000 2011,2011
apple,1,Mon Oct 17 14:40:34 +0000 2011,2011
apple,1,Mon Oct 17 14:35:53 +0000 2011,2011
apple,1,Mon Oct 17 14:35:44 +0000 2011,2011
apple,1,Mon Oct 17 14:35:30 +0000 2011,2011
apple,1,Mon Oct 17 14:25:05 +0000 2011,2011
apple,1,Mon Oct 17 14:24:42 +0000 2011,2011
apple,1,Mon Oct 17 14:22:57 +0000 2011,2011
apple,1,Mon Oct 17 14:22:50 +0000 2011,2011
apple,1,Mon Oct 17 14:19:12 +0000 2011,2011
apple,1,Mon Oct 17 14:16:51 +0000 2011,2011
apple,1,Mon Oct 17 14:11:31 +0000 2011,2011
apple,1,Mon Oct 17 14:08:53 +0000 2011,2011
apple,1,Mon Oct 17 14:06:10 +0000 2011,2011
apple,1,Mon Oct 17 14:06:07 +0000 2011,2011
apple,1,Mon Oct 17 14:05:38 +0000 2011,2011
apple,1,Mon Oct 17 14:04:53 +0000 2011,2011
apple,1,Mon Oct 17 13:58:11 +0000 2011,2011
apple,1,Mon Oct 17 13:55:12 +0000 2011,2011
apple,1,Mon Oct 17 13:45:08 +0000 2011,2011
apple,1,Mon Oct 17 13:44:20 +0000 2011,2011
apple,1,Mon Oct 17 13:43:46 +0000 2011,2011
apple,1,Mon Oct 17 13:33:59 +0000 2011,2011
apple,1,Mon Oct 17 13:33:59 +0000 2011,2011
apple,1,Mon Oct 17 13:33:58 +0000 2011,2011
apple,1,Mon Oct 17 13:33:57 +0000 2011,2011
apple,1,Mon Oct 17 13:33:26 +0000 2011,2011
apple,1,Mon Oct 17 13:32:32 +0000 2011,2011
apple,1,Mon Oct 17 13:31:58 +0000 2011,2011
apple,1,Mon Oct 17 13:30:21 +0000 2011,2011
apple,1,Mon Oct 17 13:15:54 +0000 2011,2011
apple,1,Mon Oct 17 13:13:58 +0000 2011,2011
apple,1,Mon Oct 17 13:12:40 +0000 2011,2011
apple,1,Mon Oct 17 13:09:34 +0000 2011,2011
apple,1,Mon Oct 17 13:06:55 +0000 2011,2011
apple,1,Mon Oct 17 13:06:55 +0000 2011,2011
apple,1,Mon Oct 17 13:06:54 +0000 2011,2011
apple,1,Mon Oct 17 13:06:53 +0000 2011,2011
apple,1,Mon Oct 17 13:06:52 +0000 2011,2011
apple,1,Mon Oct 17 13:00:56 +0000 2011,2011
apple,1,Mon Oct 17 12:59:41 +0000 2011,2011
apple,1,Mon Oct 17 12:57:52 +0000 2011,2011
apple,1,Mon Oct 17 12:57:52 +0000 2011,2011
apple,1,Mon Oct 17 12:57:51 +0000 2011,2011
apple,1,Mon Oct 17 12:57:50 +0000 2011,2011
apple,1,Mon Oct 17 12:53:09 +0000 2011,2011
apple,1,Mon Oct 17 12:52:48 +0000 2011,2011
apple,1,Mon Oct 17 12:52:47 +0000 2011,2011
apple,1,Mon Oct 17 12:52:46 +0000 2011,2011
apple,1,Mon Oct 17 12:52:45 +0000 2011,2011
apple,1,Mon Oct 17 12:45:00 +0000 2011,2011
apple,1,Mon Oct 17 12:20:06 +0000 2011,2011
apple,1,Mon Oct 17 12:14:53 +0000 2011,2011
apple,1,Mon Oct 17 11:13:20 +0000 2011,2011
apple,1,Mon Oct 17 11:12:22 +0000 2011,2011
apple,1,Mon Oct 17 10:53:10 +0000 2011,2011
apple,1,Mon Oct 17 10:34:55 +0000 2011,2011
apple,1,Mon Oct 17 10:20:38 +0000 2011,2011
apple,1,Mon Oct 17 09:31:57 +0000 2011,2011
apple,1,Mon Oct 17 09:30:55 +0000 2011,2011
apple,1,Mon Oct 17 09:04:47 +0000 2011,2011
apple,1,Mon Oct 17 09:03:35 +0000 2011,2011
apple,1,Mon Oct 17 08:43:29 +0000 2011,2011
apple,1,Mon Oct 17 07:48:01 +0000 2011,2011
apple,1,Mon Oct 17 07:10:03 +0000 2011,2011
apple,1,Mon Oct 17 07:02:35 +0000 2011,2011
apple,1,Mon Oct 17 07:02:22 +0000 2011,2011
apple,1,Mon Oct 17 06:53:46 +0000 2011,2011
apple,1,Mon Oct 17 06:45:23 +0000 2011,2011
apple,1,Mon Oct 17 06:40:08 +0000 2011,2011
apple,1,Mon Oct 17 06:34:32 +0000 2011,2011
apple,1,Mon Oct 17 06:31:30 +0000 2011,2011
apple,1,Mon Oct 17 06:18:35 +0000 2011,2011
apple,1,Mon Oct 17 06:10:44 +0000 2011,2011
apple,1,Mon Oct 17 05:54:39 +0000 2011,2011
apple,1,Mon Oct 17 05:38:34 +0000 2011,2011
apple,1,Mon Oct 17 05:26:59 +0000 2011,2011
apple,1,Mon Oct 17 05:21:23 +0000 2011,2011
apple,1,Mon Oct 17 05:20:56 +0000 2011,2011
apple,1,Mon Oct 17 05:14:23 +0000 2011,2011
apple,1,Mon Oct 17 04:41:19 +0000 2011,2011
apple,1,Mon Oct 17 04:37:46 +0000 2011,2011
apple,1,Mon Oct 17 04:35:50 +0000 2011,2011
apple,1,Mon Oct 17 00:20:34 +0000 2011,2011
apple,1,Mon Oct 17 00:18:30 +0000 2011,2011
apple,1,Mon Oct 17 00:17:17 +0000 2011,2011
apple,1,Mon Oct 17 00:16:12 +0000 2011,2011
apple,1,Mon Oct 17 00:10:15 +0000 2011,2011
apple,1,Sun Oct 16 23:54:03 +0000 2011,2011
apple,1,Sun Oct 16 23:03:18 +0000 2011,2011
apple,1,Sun Oct 16 22:43:53 +0000 2011,2011
apple,1,Sun Oct 16 22:24:48 +0000 2011,2011
apple,1,Sun Oct 16 22:11:45 +0000 2011,2011
apple,1,Sun Oct 16 22:10:23 +0000 2011,2011
apple,1,Sun Oct 16 22:08:19 +0000 2011,2011
apple,1,Sun Oct 16 22:01:35 +0000 2011,2011
apple,1,Sun Oct 16 22:01:24 +0000 2011,2011
apple,1,Sun Oct 16 21:57:56 +0000 2011,2011
apple,1,Sun Oct 16 21:53:08 +0000 2011,2011
apple,1,Sun Oct 16 21:49:43 +0000 2011,2011
apple,1,Sun Oct 16 21:41:00 +0000 2011,2011
apple,1,Sun Oct 16 21:36:45 +0000 2011,2011
apple,1,Sun Oct 16 21:30:17 +0000 2011,2011
apple,1,Sun Oct 16 21:10:20 +0000 2011,2011
apple,1,Sun Oct 16 21:01:46 +0000 2011,2011
apple,1,Sun Oct 16 20:47:00 +0000 2011,2011
apple,1,Sun Oct 16 20:29:58 +0000 2011,2011
apple,1,Sun Oct 16 20:20:01 +0000 2011,2011
apple,1,Sun Oct 16 20:18:20 +0000 2011,2011
apple,1,Sun Oct 16 20:14:27 +0000 2011,2011
apple,1,Sun Oct 16 20:10:45 +0000 2011,2011
apple,1,Sun Oct 16 20:10:19 +0000 2011,2011
apple,1,Sun Oct 16 20:06:39 +0000 2011,2011
apple,1,Sun Oct 16 19:55:00 +0000 2011,2011
apple,1,Sun Oct 16 19:51:09 +0000 2011,2011
apple,1,Sun Oct 16 19:42:44 +0000 2011,2011
apple,1,Sun Oct 16 19:00:10 +0000 2011,2011
apple,1,Sun Oct 16 18:52:46 +0000 2011,2011
apple,1,Sun Oct 16 18:40:22 +0000 2011,2011
apple,1,Sun Oct 16 18:40:00 +0000 2011,2011
apple,1,Sun Oct 16 18:39:31 +0000 2011,2011
apple,1,Sun Oct 16 18:34:25 +0000 2011,2011
apple,1,Sun Oct 16 18:34:06 +0000 2011,2011
apple,1,Sun Oct 16 18:33:27 +0000 2011,2011
apple,1,Sun Oct 16 18:27:16 +0000 2011,2011
apple,1,Sun Oct 16 18:05:47 +0000 2011,2011
apple,1,Sun Oct 16 18:05:27 +0000 2011,2011
apple,1,Sun Oct 16 18:04:31 +0000 2011,2011
apple,1,Sun Oct 16 18:01:56 +0000 2011,2011
apple,1,Sun Oct 16 17:57:51 +0000 2011,2011
apple,1,Sun Oct 16 17:55:29 +0000 2011,2011
apple,1,Sun Oct 16 17:55:00 +0000 2011,2011
apple,1,Sun Oct 16 17:51:44 +0000 2011,2011
apple,1,Sun Oct 16 17:50:50 +0000 2011,2011
apple,1,Sun Oct 16 17:42:40 +0000 2011,2011
apple,1,Sun Oct 16 17:36:55 +0000 2011,2011
apple,1,Sun Oct 16 17:34:18 +0000 2011,2011
apple,1,Sun Oct 16 17:34:03 +0000 2011,2011
apple,1,Sun Oct 16 17:12:23 +0000 2011,2011
apple,1,Sun Oct 16 17:01:49 +0000 2011,2011
apple,1,Sun Oct 16 17:00:33 +0000 2011,2011
apple,1,Sun Oct 16 16:59:01 +0000 2011,2011
apple,1,Sun Oct 16 16:51:52 +0000 2011,2011
apple,1,Sun Oct 16 16:51:43 +0000 2011,2011
apple,1,Sun Oct 16 15:46:29 +0000 2011,2011
apple,1,Sun Oct 16 15:40:30 +0000 2011,2011
apple,1,Sun Oct 16 15:35:15 +0000 2011,2011
apple,1,Sun Oct 16 15:34:21 +0000 2011,2011
apple,1,Sun Oct 16 15:18:25 +0000 2011,2011
apple,1,Sun Oct 16 15:12:16 +0000 2011,2011
apple,1,Sun Oct 16 15:09:47 +0000 2011,2011
apple,1,Sun Oct 16 15:07:45 +0000 2011,2011
apple,1,Sun Oct 16 15:07:07 +0000 2011,2011
apple,1,Sun Oct 16 15:01:33 +0000 2011,2011
apple,1,Sun Oct 16 14:59:33 +0000 2011,2011
apple,1,Sun Oct 16 14:47:46 +0000 2011,2011
apple,1,Sun Oct 16 14:38:59 +0000 2011,2011
apple,1,Sun Oct 16 14:38:05 +0000 2011,2011
apple,1,Sun Oct 16 13:31:41 +0000 2011,2011
apple,1,Sun Oct 16 12:17:57 +0000 2011,2011
apple,1,Sun Oct 16 12:17:33 +0000 2011,2011
apple,1,Sun Oct 16 12:11:23 +0000 2011,2011
apple,1,Sun Oct 16 11:58:28 +0000 2011,2011
apple,1,Sun Oct 16 11:44:04 +0000 2011,2011
apple,1,Sun Oct 16 11:07:44 +0000 2011,2011
apple,1,Sun Oct 16 11:05:14 +0000 2011,2011
apple,1,Sun Oct 16 10:03:34 +0000 2011,2011
apple,1,Sun Oct 16 09:09:52 +0000 2011,2011
apple,1,Sun Oct 16 09:01:15 +0000 2011,2011
apple,1,Sun Oct 16 08:48:57 +0000 2011,2011
apple,1,Sun Oct 16 08:47:47 +0000 2011,2011
apple,1,Sun Oct 16 08:32:26 +0000 2011,2011
apple,1,Sun Oct 16 08:22:50 +0000 2011,2011
apple,1,Sun Oct 16 06:36:14 +0000 2011,2011
apple,1,Sun Oct 16 06:26:22 +0000 2011,2011
apple,1,Sun Oct 16 05:51:48 +0000 2011,2011
apple,1,Sun Oct 16 04:50:16 +0000 2011,2011
apple,1,Sun Oct 16 04:47:23 +0000 2011,2011
apple,1,Sun Oct 16 04:46:57 +0000 2011,2011
apple,1,Sun Oct 16 04:17:25 +0000 2011,2011
apple,1,Sun Oct 16 04:16:02 +0000 2011,2011
apple,1,Sun Oct 16 03:54:05 +0000 2011,2011
apple,1,Sun Oct 16 03:46:34 +0000 2011,2011
apple,1,Sun Oct 16 03:44:45 +0000 2011,2011
apple,1,Sun Oct 16 03:44:32 +0000 2011,2011
apple,1,Sun Oct 16 03:18:05 +0000 2011,2011
apple,1,Sun Oct 16 03:14:18 +0000 2011,2011
apple,1,Sun Oct 16 03:03:40 +0000 2011,2011
apple,1,Sun Oct 16 03:01:35 +0000 2011,2011
apple,1,Sun Oct 16 03:01:20 +0000 2011,2011
apple,1,Sun Oct 16 02:48:16 +0000 2011,2011
apple,1,Sun Oct 16 02:33:25 +0000 2011,2011
